ID,Date,City,Street,SKU,Units,Cost_Per_Unit
POS-04066,2023-04-21,Biratnagar-Main,Hospital Rd,4K-TV,2,4264.961156067033
POS-04067,2023-08-03,Biratnagar-Main,Hospital Rd,Solar-Battery,7,1510.425676488595
POS-04068,2023-03-21,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,7,437.5577743752649
POS-04069,2023-10-26,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,7,3120.24061763032
POS-04070,2023-10-06,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,8,2657.4284216728774
POS-04071,2023-01-16,Biratnagar-Main,Hospital Rd,Drone-HD,3,2328.8474560312698
POS-04072,2023-03-09,Kathmandu-DurbarMarg,King's Way 101,4K-TV,1,3059.463800969116
POS-04073,2023-01-20,Butwal-Chowk,Traffic Chowk E,Smart-Hub,7,1300.5695344211026
POS-04074,2023-01-27,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,8,4702.799148794503
POS-04075,2023-06-03,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,4529.963463259561
POS-04076,2023-07-28,Butwal-Chowk,Traffic Chowk E,Solar-Battery,7,1164.6252124387129
POS-04077,2023-07-24,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,1889.1185810523405
POS-04078,2023-07-26,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,1439.0645663233659
POS-04079,2023-01-03,Pokhara-Lakeside,Baidam Street 6,4K-TV,5,1591.2201040076434
POS-04080,2023-08-26,Butwal-Chowk,Traffic Chowk E,Gaming-Console,1,2445.491877878978
POS-04081,2023-12-01,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,4909.759421098687
POS-04082,2023-09-28,Kathmandu-DurbarMarg,King's Way 101,4K-TV,4,2787.5217853495296
POS-04083,2023-02-17,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,2618.048681837247
POS-04084,2023-02-26,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,2699.7712475317994
POS-04085,2023-12-07,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,1,549.7070407363249
POS-04086,2023-10-25,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,1614.103948434089
POS-04087,2023-10-30,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,5,1527.5325445956973
POS-04088,2023-08-30,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,6,1815.8606807764393
POS-04089,2023-12-25,Biratnagar-Main,Hospital Rd,VR-Headset,2,2473.4451263610986
POS-04090,2023-08-22,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,8,88.89360887164887
POS-04091,2023-03-14,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,4381.706432790192
POS-04092,2023-12-20,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,7,2396.3525008757856
POS-04093,2023-11-20,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,2,3227.315101515035
POS-04094,2023-01-26,Biratnagar-Main,Hospital Rd,Gaming-Console,3,67.07646889310291
POS-04095,2023-05-06,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,2,1579.9100572104717
POS-04096,2023-06-01,Pokhara-Lakeside,Baidam Street 6,Drone-HD,5,4300.054252936607
POS-04097,2023-11-23,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,269.9855241751085
POS-04098,2023-09-22,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,3208.3053104927703
POS-04099,2023-07-30,Lalitpur-Patan,Pulchowk Rd,VR-Headset,7,1749.4957906671777
POS-04100,2023-03-12,Biratnagar-Main,Hospital Rd,Solar-Battery,3,3662.9232768516545
POS-04101,2023-09-07,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,9,1427.008840936731
POS-04102,2023-05-23,Butwal-Chowk,Traffic Chowk E,4K-TV,7,693.350094624276
POS-04103,2023-03-04,Butwal-Chowk,Traffic Chowk E,Drone-HD,5,3060.453446864416
POS-04104,2023-11-28,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,3755.549754444754
POS-04105,2023-09-07,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,480.1979904218084
POS-04106,2023-11-12,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,1767.7742540399556
POS-04107,2023-12-05,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,1652.0990307342875
POS-04108,2023-04-21,Lalitpur-Patan,Pulchowk Rd,Drone-HD,7,4972.962034693591
POS-04109,2023-08-28,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,1,2823.162817366257
POS-04110,2023-04-22,Butwal-Chowk,Traffic Chowk E,4K-TV,4,2241.201058307045
POS-04111,2023-02-11,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,4020.1731105794097
POS-04112,2023-10-02,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,2366.5295930021257
POS-04113,2023-07-27,Biratnagar-Main,Hospital Rd,Smart-Hub,2,2028.2915316590033
POS-04114,2023-02-15,Butwal-Chowk,Traffic Chowk E,Smart-Hub,4,18.898706683281844
POS-04115,2023-10-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,6,975.4672947222452
POS-04116,2023-08-11,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,2571.457057600192
POS-04117,2023-01-13,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,1242.9105710326255
POS-04118,2023-07-22,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,6,4583.350019584806
POS-04119,2023-07-01,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,22.829195124637636
POS-04120,2023-11-02,Lalitpur-Patan,Pulchowk Rd,VR-Headset,9,3778.5672003463587
POS-04121,2023-04-19,Butwal-Chowk,Traffic Chowk E,VR-Headset,8,1574.0443510686814
POS-04122,2023-12-12,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,8,3770.5556382405493
POS-04123,2023-09-04,Butwal-Chowk,Traffic Chowk E,Solar-Battery,8,868.0638513104178
POS-04124,2023-10-06,Biratnagar-Main,Hospital Rd,Gaming-Console,3,3679.039859494002
POS-04125,2023-05-14,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,3753.6579051157537
POS-04126,2023-03-16,Butwal-Chowk,Traffic Chowk E,4K-TV,7,238.49099882909354
POS-04127,2023-07-21,Biratnagar-Main,Hospital Rd,Smart-Hub,1,477.1613501006933
POS-04128,2023-03-13,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,2494.286738652032
POS-04129,2023-05-21,Biratnagar-Main,Hospital Rd,Smart-Hub,7,4578.351774691213
POS-04130,2023-12-20,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,3122.050259267037
POS-04131,2023-06-14,Lalitpur-Patan,Pulchowk Rd,4K-TV,9,2139.348630213554
POS-04132,2023-03-04,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,4464.736504634304
POS-04133,2023-01-29,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,4412.356186048835
POS-04134,2023-01-09,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,1059.8916442450525
POS-04135,2023-11-24,Lalitpur-Patan,Pulchowk Rd,Drone-HD,9,165.94622268931357
POS-04136,2023-06-13,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,1135.0924369396337
POS-04137,2023-09-19,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,1,1158.0107463966494
POS-04138,2023-10-13,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,3,4214.49912010442
POS-04139,2023-07-27,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,3603.4416288977336
POS-04140,2023-08-12,Biratnagar-Main,Hospital Rd,Drone-HD,4,1365.6066587531077
POS-04141,2023-01-08,Biratnagar-Main,Hospital Rd,Gaming-Console,5,3503.6785110704095
POS-04142,2023-07-18,Biratnagar-Main,Hospital Rd,4K-TV,1,2451.4608594635565
POS-04143,2023-01-14,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,7,4341.341887095366
POS-04144,2023-02-27,Biratnagar-Main,Hospital Rd,Smart-Hub,6,3228.1276735769616
POS-04145,2023-09-01,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,3814.158016022405
POS-04146,2023-03-02,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,6,2806.2914451394045
POS-04147,2023-03-10,Butwal-Chowk,Traffic Chowk E,4K-TV,8,4261.585423966171
POS-04148,2023-10-03,Pokhara-Lakeside,Baidam Street 6,Drone-HD,4,4367.528140198869
POS-04149,2023-12-02,Kathmandu-DurbarMarg,King's Way 101,4K-TV,5,2547.166504155487
POS-04150,2023-01-23,Pokhara-Lakeside,Baidam Street 6,VR-Headset,8,1183.1526674724332
POS-04151,2023-08-24,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,3,1857.310187453067
POS-04152,2023-06-19,Butwal-Chowk,Traffic Chowk E,Solar-Battery,7,1961.6998565575582
POS-04153,2023-11-20,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,7,4955.4299812748395
POS-04154,2023-10-05,Pokhara-Lakeside,Baidam Street 6,Drone-HD,3,2864.2978921518197
POS-04155,2023-12-15,Butwal-Chowk,Traffic Chowk E,VR-Headset,8,1260.1296460059707
POS-04156,2023-09-04,Butwal-Chowk,Traffic Chowk E,Smart-Hub,1,4152.3164081863515
POS-04157,2023-06-24,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,1173.1671117929345
POS-04158,2023-10-13,Biratnagar-Main,Hospital Rd,4K-TV,2,503.8465315323326
POS-04159,2023-11-27,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,1160.2885168223381
POS-04160,2023-06-14,Lalitpur-Patan,Pulchowk Rd,4K-TV,5,1542.0308993917477
POS-04161,2023-12-21,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,2479.457123305097
POS-04162,2023-04-26,Pokhara-Lakeside,Baidam Street 6,VR-Headset,4,563.2805737446881
POS-04163,2023-02-23,Biratnagar-Main,Hospital Rd,Smart-Hub,3,3997.7404731509278
POS-04164,2023-04-02,Biratnagar-Main,Hospital Rd,Smart-Hub,7,4190.2579894303
POS-04165,2023-06-10,Butwal-Chowk,Traffic Chowk E,Smart-Hub,5,2161.353837566477
POS-04166,2023-11-10,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,146.70070336794834
POS-04167,2023-07-12,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,1,2454.9622621506965
POS-04168,2023-07-18,Biratnagar-Main,Hospital Rd,Drone-HD,5,92.69989838954314
POS-04169,2023-11-18,Biratnagar-Main,Hospital Rd,4K-TV,2,3037.407571071832
POS-04170,2023-07-02,Butwal-Chowk,Traffic Chowk E,Gaming-Console,7,398.73408062922124
POS-04171,2023-11-17,Biratnagar-Main,Hospital Rd,VR-Headset,2,2911.9227767537905
POS-04172,2023-03-27,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,8,889.1762027775947
POS-04173,2023-01-02,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,5,2055.28084437191
POS-04174,2023-04-28,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,3,832.2823353799487
POS-04175,2023-04-04,Biratnagar-Main,Hospital Rd,Drone-HD,7,1348.8679497534645
POS-04176,2023-07-15,Lalitpur-Patan,Pulchowk Rd,Drone-HD,3,1665.7154363725833
POS-04177,2023-06-17,Butwal-Chowk,Traffic Chowk E,Smart-Hub,8,1020.1638142171712
POS-04178,2023-03-08,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,7,3112.028016001626
POS-04179,2023-10-14,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,9,3681.46503082887
POS-04180,2023-08-26,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,681.3414550015456
POS-04181,2023-10-03,Butwal-Chowk,Traffic Chowk E,4K-TV,9,911.229730855863
POS-04182,2023-06-04,Butwal-Chowk,Traffic Chowk E,Gaming-Console,1,4118.877189514504
POS-04183,2023-03-18,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,2885.3587861444
POS-04184,2023-08-21,Butwal-Chowk,Traffic Chowk E,Solar-Battery,8,4780.484787151007
POS-04185,2023-08-03,Butwal-Chowk,Traffic Chowk E,VR-Headset,7,4264.099851240943
POS-04186,2023-11-18,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,2227.814591688956
POS-04187,2023-05-06,Biratnagar-Main,Hospital Rd,Solar-Battery,7,1383.3342249033753
POS-04188,2023-11-19,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,3,4589.189023221113
POS-04189,2023-09-01,Biratnagar-Main,Hospital Rd,Solar-Battery,8,2497.1849793329347
POS-04190,2023-10-16,Biratnagar-Main,Hospital Rd,VR-Headset,8,3227.454027904425
POS-04191,2023-01-12,Pokhara-Lakeside,Baidam Street 6,VR-Headset,5,4262.410596217274
POS-04192,2023-01-06,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,4322.636256761314
POS-04193,2023-04-06,Lalitpur-Patan,Pulchowk Rd,4K-TV,1,2274.5436266232423
POS-04194,2023-01-24,Pokhara-Lakeside,Baidam Street 6,VR-Headset,6,1840.5832578352968
POS-04195,2023-11-26,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,2384.0902272379585
POS-04196,2023-02-07,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,9,338.45857150887423
POS-04197,2023-05-02,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,4164.973294351336
POS-04198,2023-05-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,1134.9754438038415
POS-04199,2023-06-16,Biratnagar-Main,Hospital Rd,Solar-Battery,6,500.92945227987445
POS-04200,2023-01-26,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,2,2194.1160832225232
POS-04201,2023-12-15,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,1475.4174456060375
POS-04202,2023-04-09,Biratnagar-Main,Hospital Rd,Solar-Battery,1,3074.8671126425793
POS-04203,2023-06-19,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,7,3092.962124097381
POS-04204,2023-06-18,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,9,1760.458850958097
POS-04205,2023-03-31,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,2,1952.4203142034198
POS-04206,2023-07-15,Lalitpur-Patan,Pulchowk Rd,Drone-HD,6,3085.3944259375003
POS-04207,2023-07-26,Butwal-Chowk,Traffic Chowk E,VR-Headset,2,3067.409868195716
POS-04208,2023-12-10,Biratnagar-Main,Hospital Rd,Drone-HD,6,2917.2707497114025
POS-04209,2023-01-22,Biratnagar-Main,Hospital Rd,Drone-HD,3,425.94091198824253
POS-04210,2023-04-04,Butwal-Chowk,Traffic Chowk E,Drone-HD,9,4342.98539838328
POS-04211,2023-11-15,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,5,848.2540751535411
POS-04212,2023-06-06,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,9,2425.093046817553
POS-04213,2023-07-09,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,1,2298.943725491635
POS-04214,2023-09-16,Butwal-Chowk,Traffic Chowk E,Smart-Hub,1,740.8687578128206
POS-04215,2023-02-27,Pokhara-Lakeside,Baidam Street 6,Drone-HD,2,2652.6065316172526
POS-04216,2023-04-14,Butwal-Chowk,Traffic Chowk E,Smart-Hub,4,4025.2415941234494
POS-04217,2023-07-18,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,2,3841.1573201146252
POS-04218,2023-01-25,Butwal-Chowk,Traffic Chowk E,VR-Headset,2,325.39973875154783
POS-04219,2023-09-15,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,7,837.3683387181117
POS-04220,2023-09-27,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,2128.5936840928002
POS-04221,2023-02-24,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,3396.0404983485023
POS-04222,2023-03-02,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,6,2465.65742612106
POS-04223,2023-06-20,Lalitpur-Patan,Pulchowk Rd,Drone-HD,8,3891.18044106591
POS-04224,2023-12-20,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,2859.492077314815
POS-04225,2023-09-19,Pokhara-Lakeside,Baidam Street 6,4K-TV,8,2203.5063145856484
POS-04226,2023-11-20,Butwal-Chowk,Traffic Chowk E,Gaming-Console,9,7.919843824051924
POS-04227,2023-07-22,Biratnagar-Main,Hospital Rd,Smart-Hub,3,1047.128954244542
POS-04228,2023-04-06,Butwal-Chowk,Traffic Chowk E,Gaming-Console,3,920.9561615863768
POS-04229,2023-03-14,Biratnagar-Main,Hospital Rd,Drone-HD,7,2478.3254409565416
POS-04230,2023-04-13,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,2857.7465991955605
POS-04231,2023-09-24,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,3735.755062956586
POS-04232,2023-05-06,Butwal-Chowk,Traffic Chowk E,Drone-HD,4,4927.270866188395
POS-04233,2023-01-27,Biratnagar-Main,Hospital Rd,VR-Headset,4,512.0340030590016
POS-04234,2023-04-27,Butwal-Chowk,Traffic Chowk E,Gaming-Console,8,727.043223025924
POS-04235,2023-11-20,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,1358.1555233535166
POS-04236,2023-12-26,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,8,4791.581844089602
POS-04237,2023-09-07,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,1368.1862214272628
POS-04238,2023-11-22,Butwal-Chowk,Traffic Chowk E,VR-Headset,3,848.9131322609308
POS-04239,2023-08-08,Kathmandu-DurbarMarg,King's Way 101,4K-TV,6,1021.8735435486713
POS-04240,2023-10-13,Biratnagar-Main,Hospital Rd,Solar-Battery,7,3312.7468957498436
POS-04241,2023-07-16,Biratnagar-Main,Hospital Rd,Solar-Battery,6,1052.966329036981
POS-04242,2023-07-03,Biratnagar-Main,Hospital Rd,Gaming-Console,4,1564.3743333702205
POS-04243,2023-11-15,Pokhara-Lakeside,Baidam Street 6,4K-TV,9,1206.378123173385
POS-04244,2023-07-28,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,2,4582.952487408823
POS-04245,2023-02-09,Biratnagar-Main,Hospital Rd,Smart-Hub,5,4482.065579166801
POS-04246,2023-06-12,Pokhara-Lakeside,Baidam Street 6,VR-Headset,3,2509.1309468785994
POS-04247,2023-11-06,Butwal-Chowk,Traffic Chowk E,Gaming-Console,8,1514.3381137088795
POS-04248,2023-08-24,Pokhara-Lakeside,Baidam Street 6,VR-Headset,2,2566.313875771042
POS-04249,2023-09-12,Pokhara-Lakeside,Baidam Street 6,Drone-HD,2,3624.4345875162867
POS-04250,2023-10-31,Butwal-Chowk,Traffic Chowk E,Drone-HD,9,3813.5998202317055
POS-04251,2023-10-27,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,9,4741.067294317396
POS-04252,2023-02-14,Biratnagar-Main,Hospital Rd,Solar-Battery,3,2303.7724059377947
POS-04253,2023-10-26,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,306.0183438167788
POS-04254,2023-08-07,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,3,4927.566667320156
POS-04255,2023-06-13,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,4952.093111520771
POS-04256,2023-09-08,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,3,1122.165893756186
POS-04257,2023-01-08,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,1284.52127633272
POS-04258,2023-09-29,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,4,573.4796194831018
POS-04259,2023-10-21,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,1470.2666225649343
POS-04260,2023-05-30,Butwal-Chowk,Traffic Chowk E,VR-Headset,1,3487.085204178234
POS-04261,2023-12-16,Butwal-Chowk,Traffic Chowk E,Gaming-Console,7,725.3401494556175
POS-04262,2023-10-05,Kathmandu-DurbarMarg,King's Way 101,4K-TV,6,1845.3428559818437
POS-04263,2023-07-06,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,6,3305.8735876008977
POS-04264,2023-01-30,Butwal-Chowk,Traffic Chowk E,Smart-Hub,2,1089.2266401619374
POS-04265,2023-11-03,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,4019.1129169027945
POS-04266,2023-04-09,Butwal-Chowk,Traffic Chowk E,4K-TV,4,4681.331642059705
POS-04267,2023-10-16,Lalitpur-Patan,Pulchowk Rd,4K-TV,2,4845.924013742842
POS-04268,2023-04-25,Lalitpur-Patan,Pulchowk Rd,Drone-HD,6,4200.058747224043
POS-04269,2023-01-05,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,3577.3501338928872
POS-04270,2023-06-14,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,6,2590.6657980224895
POS-04271,2023-09-24,Pokhara-Lakeside,Baidam Street 6,Drone-HD,5,1418.718432500859
POS-04272,2023-03-02,Butwal-Chowk,Traffic Chowk E,VR-Headset,8,1278.8288689687697
POS-04273,2023-10-11,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,3,3203.6363299583945
POS-04274,2023-01-23,Biratnagar-Main,Hospital Rd,Gaming-Console,5,3807.3971601014678
POS-04275,2023-02-11,Butwal-Chowk,Traffic Chowk E,VR-Headset,2,460.81002402892193
POS-04276,2023-12-23,Biratnagar-Main,Hospital Rd,Smart-Hub,4,3811.054017016225
POS-04277,2023-01-24,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,8,598.0922036502499
POS-04278,2023-10-23,Biratnagar-Main,Hospital Rd,VR-Headset,7,4321.627056808077
POS-04279,2023-02-15,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,8,4928.431658791689
POS-04280,2023-10-26,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,2767.9669246622166
POS-04281,2023-02-28,Butwal-Chowk,Traffic Chowk E,4K-TV,4,4977.498083050572
POS-04282,2023-03-14,Butwal-Chowk,Traffic Chowk E,4K-TV,8,2027.593768765657
POS-04283,2023-03-09,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,2556.8774451542663
POS-04284,2023-06-01,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,3281.483300312973
POS-04285,2023-04-13,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,9,1986.0571458272252
POS-04286,2023-12-26,Butwal-Chowk,Traffic Chowk E,Smart-Hub,6,3829.9499288053134
POS-04287,2023-10-21,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,8,314.1418864807529
POS-04288,2023-03-13,Pokhara-Lakeside,Baidam Street 6,4K-TV,4,3303.5040009478266
POS-04289,2023-11-24,Biratnagar-Main,Hospital Rd,Drone-HD,6,3777.8585475957384
POS-04290,2023-03-19,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,4680.2474955188945
POS-04291,2023-03-02,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,4,127.66457046812039
POS-04292,2023-07-22,Pokhara-Lakeside,Baidam Street 6,VR-Headset,8,3448.1039982730404
POS-04293,2023-08-19,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,227.63196123926593
POS-04294,2023-08-24,Butwal-Chowk,Traffic Chowk E,Drone-HD,8,1903.2495520524149
POS-04295,2023-09-26,Pokhara-Lakeside,Baidam Street 6,Drone-HD,1,4321.277264312353
POS-04296,2023-06-12,Lalitpur-Patan,Pulchowk Rd,Drone-HD,4,4403.323484307873
POS-04297,2023-06-21,Lalitpur-Patan,Pulchowk Rd,Drone-HD,4,1297.215596261604
POS-04298,2023-10-04,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,2,2339.928266273196
POS-04299,2023-12-10,Biratnagar-Main,Hospital Rd,Smart-Hub,8,2521.8549796889856
POS-04300,2023-04-26,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,7,691.5717424585821
POS-04301,2023-04-22,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,1,4954.657990818023
POS-04302,2023-10-21,Lalitpur-Patan,Pulchowk Rd,VR-Headset,6,1473.8326743493972
POS-04303,2023-06-09,Biratnagar-Main,Hospital Rd,4K-TV,8,3698.3947983762678
POS-04304,2023-01-27,Biratnagar-Main,Hospital Rd,Smart-Hub,7,2581.678485940875
POS-04305,2023-09-01,Biratnagar-Main,Hospital Rd,4K-TV,7,907.816871043066
POS-04306,2023-09-09,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,433.0805070232383
POS-04307,2023-05-03,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,1316.3506949974442
POS-04308,2023-10-13,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,8,466.05917054975725
POS-04309,2023-07-17,Lalitpur-Patan,Pulchowk Rd,Drone-HD,1,2543.139459080894
POS-04310,2023-02-18,Lalitpur-Patan,Pulchowk Rd,VR-Headset,1,4696.797305291345
POS-04311,2023-05-22,Butwal-Chowk,Traffic Chowk E,VR-Headset,3,724.4372504433052
POS-04312,2023-05-15,Butwal-Chowk,Traffic Chowk E,Smart-Hub,9,2197.3857317114284
POS-04313,2023-08-14,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,380.0864802024942
POS-04314,2023-05-04,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,6,3347.965132651859
POS-04315,2023-11-23,Kathmandu-DurbarMarg,King's Way 101,4K-TV,8,928.6210664857092
POS-04316,2023-09-13,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,9,1120.1701702881503
POS-04317,2023-07-28,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,4,2781.557879054843
POS-04318,2023-01-01,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,8,3040.0165805956003
POS-04319,2023-04-28,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,5,927.3853537795069
POS-04320,2023-02-05,Lalitpur-Patan,Pulchowk Rd,4K-TV,5,3469.501155993032
POS-04321,2023-01-14,Biratnagar-Main,Hospital Rd,VR-Headset,5,4166.572266321004
POS-04322,2023-01-07,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,2,3965.6160259715175
POS-04323,2023-01-02,Pokhara-Lakeside,Baidam Street 6,VR-Headset,4,2235.8024588379817
POS-04324,2023-12-26,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,1282.2305430203216
POS-04325,2023-09-08,Biratnagar-Main,Hospital Rd,Smart-Hub,6,4469.5958117926975
POS-04326,2023-12-12,Butwal-Chowk,Traffic Chowk E,Gaming-Console,6,4220.067227850906
POS-04327,2023-03-07,Lalitpur-Patan,Pulchowk Rd,Drone-HD,1,3586.69554966599
POS-04328,2023-11-25,Biratnagar-Main,Hospital Rd,4K-TV,1,1687.2512239684936
POS-04329,2023-07-12,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,2633.623776832033
POS-04330,2023-08-30,Pokhara-Lakeside,Baidam Street 6,Drone-HD,1,3505.328826122901
POS-04331,2023-07-31,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,697.476801658677
POS-04332,2023-04-27,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,2,1770.8653563271887
POS-04333,2023-01-07,Butwal-Chowk,Traffic Chowk E,Gaming-Console,9,1382.3454167002735
POS-04334,2023-05-21,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,1467.6088618100137
POS-04335,2023-10-08,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,8,3552.385093500378
POS-04336,2023-01-17,Biratnagar-Main,Hospital Rd,Gaming-Console,3,852.96364183363
POS-04337,2023-06-10,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,4,3337.6978523381863
